Date,Price,Open,High,Low,Vol.,Change %
9/1/2009,2326.91,2341.43,2355.81,2325.47,3.87B,-0.62%
8/31/2009,2341.54,2377.45,2378.29,2333.31,4.69B,-1.50%
8/28/2009,2377.25,2356.58,2378.11,2355.97,4.44B,0.90%
8/27/2009,2356.06,2379.67,2379.67,2338.69,6.06B,-1.01%
8/26/2009,2380.09,2379.8,2387.38,2366.28,6.74B,-0.02%
8/25/2009,2380.52,2375.67,2382.41,2351.86,4.68B,0.20%
8/24/2009,2375.87,2335.75,2379.91,2335.75,4.72B,1.80%
8/21/2009,2333.9,2328.43,2346.84,2313.77,3.41B,0.23%
8/20/2009,2328.64,2279.2,2330.7,2279.2,5.91B,2.23%
8/19/2009,2277.75,2337.19,2351.18,2271.21,7.57B,-2.53%
8/18/2009,2336.99,2384.8,2384.8,2296.96,8.14B,-2.09%
8/14/2009,2386.86,2397.62,2411.9,2370.09,6.12B,-0.40%
8/13/2009,2396.49,2347.98,2408.88,2347.98,11.01B,2.09%
8/12/2009,2347.36,2399.17,2399.17,2326.81,8.68B,-2.16%
8/11/2009,2399.28,2389.46,2404.74,2370.68,14.55B,0.41%
8/10/2009,2389.56,2349.75,2394.32,2349.75,15.91B,1.72%
8/7/2009,2349.13,2359.56,2366.96,2333.74,11.19B,-0.46%
8/6/2009,2359.98,2317.37,2360.05,2309.99,14.37B,1.85%
8/5/2009,2317.06,2360.51,2362.77,2308.63,11.37B,-1.82%
8/4/2009,2360.09,2339,2382.1,2339,13.00B,0.91%
8/3/2009,2338.8,2323.85,2350.68,2323.85,10.32B,0.67%
7/31/2009,2323.24,2298.65,2332.76,2298.65,13.33B,1.09%
7/30/2009,2298.14,2224.56,2298.77,2218.43,9.14B,3.25%
7/29/2009,2225.81,2236.9,2241.63,2190.41,5.28B,-0.51%
7/28/2009,2237.11,2209.52,2240.64,2201.19,6.90B,1.27%
7/27/2009,2209.1,2186.07,2213.62,2186.07,4.73B,1.07%
7/24/2009,2185.65,2161.13,2199.22,2161.13,3.96B,1.15%
7/23/2009,2160.72,2125.72,2162.75,2125.72,3.95B,1.65%
7/22/2009,2125.61,2146.86,2156.41,2119.51,6.89B,-0.98%
7/21/2009,2146.55,2107.07,2157.49,2107.07,4.10B,1.91%
7/17/2009,2106.35,2117.12,2126.51,2060.62,4.35B,-0.55%
7/16/2009,2117.95,2123.79,2154.88,2112.93,5.14B,-0.25%
7/15/2009,2123.28,2056.99,2123.46,2056.99,4.93B,3.24%
7/14/2009,2056.58,2020.64,2059.84,2020.64,3.94B,1.80%
7/13/2009,2020.14,2062.68,2063.95,1992.38,3.75B,-2.08%
7/10/2009,2063.09,2084.81,2090.58,2058.32,4.13B,-1.00%
7/9/2009,2083.97,2083.45,2116.86,2060.48,7.11B,0.03%
7/7/2009,2083.25,2034.88,2083.25,2034.88,4.89B,2.37%
7/6/2009,2035.01,2074.88,2074.88,2023.97,2.90B,-1.94%
7/3/2009,2075.3,2065.55,2078.05,2039.08,3.02B,0.46%
7/2/2009,2065.75,2060.09,2085.45,2056.76,4.62B,0.28%
7/1/2009,2059.88,2026.88,2059.89,2023.85,3.86B,1.63%
6/30/2009,2026.78,2034.98,2060.72,2020.69,3.82B,-0.34%
6/29/2009,2033.72,2040.46,2049.85,2021.36,2.74B,-0.32%
6/26/2009,2040.19,2044.38,2066.32,2026.74,3.75B,-0.19%
6/25/2009,2044.17,1996.09,2045.67,1996.09,7.59B,2.43%
6/24/2009,1995.67,1913.96,1995.67,1913.96,7.08B,4.25%
6/23/2009,1914.38,1973.99,1973.99,1888.82,6.86B,-3.07%
6/22/2009,1975.03,1990.68,2011.7,1965.39,8.41B,-0.78%
6/19/2009,1990.47,1951.83,1993.24,1922.86,7.39B,2.02%
6/18/2009,1950.99,2024.65,2025.12,1940.32,8.36B,-3.65%
6/17/2009,2024.96,2029.95,2034.32,2009.43,5.82B,-0.27%
6/16/2009,2030.37,2069.46,2069.46,1995.57,7.63B,-1.91%
6/15/2009,2069.88,2090.74,2100.77,2060.62,6.05B,-1.01%
6/12/2009,2090.94,2089.79,2106.98,2073.34,8.46B,0.06%
6/11/2009,2089.59,2108.5,2112.84,2077.45,14.80B,-0.91%
6/10/2009,2108.81,2094.14,2116.17,2094.14,12.47B,0.74%
6/9/2009,2093.29,2057.07,2096.93,2057.03,6.59B,1.78%
6/8/2009,2056.65,2079.77,2099.08,2052.03,8.57B,-1.07%
6/5/2009,2078.93,2033.03,2078.93,2033.03,7.55B,2.27%
6/4/2009,2032.72,2010.81,2033.05,1989.79,5.78B,1.08%
6/3/2009,2010.91,1999.16,2027.69,1993.08,5.63B,0.61%
6/2/2009,1998.64,1999.2,2043.95,1991.96,11.75B,0.00%
6/1/2009,1998.58,1917.45,1998.58,1917.45,9.06B,4.26%
5/29/2009,1916.83,1903.19,1941.79,1903.19,12.84B,0.73%
5/28/2009,1902.88,1892.74,1904.62,1878.47,6.20B,0.53%
5/27/2009,1892.84,1858.41,1902.08,1858.41,7.32B,1.90%
5/26/2009,1857.59,1891.18,1905.91,1852.02,9.10B,-1.77%
5/25/2009,1890.97,1881.4,1898.05,1878.65,7.11B,0.49%
5/22/2009,1881.71,1885.41,1889.88,1858.08,6.33B,-0.21%
5/20/2009,1885.72,1886.22,1907.49,1872.26,6.69B,-0.02%
5/19/2009,1886.02,1805.43,1888.22,1805.43,15.84B,4.57%
5/18/2009,1803.57,1750.49,1804.87,1712.64,13.73B,3.01%
5/15/2009,1750.91,1785,1820.86,1708.38,18.16B,-1.91%
5/14/2009,1785,1851.33,1851.2,1776.94,27.09B,-3.58%
5/13/2009,1851.33,1842.02,1871.82,1834.3,28.76B,0.51%
5/12/2009,1842.02,1830.74,1842.73,1796.94,13.85B,0.62%
5/11/2009,1830.74,1862.53,1891.77,1827.16,22.57B,-1.71%
5/8/2009,1862.53,1828.85,1863.63,1821.14,17.77B,1.84%
5/7/2009,1828.85,1798.34,1840.48,1800.38,16.89B,1.70%
5/6/2009,1798.34,1772.07,1799.62,1761.11,9.01B,1.48%
5/5/2009,1772.07,1788.15,1823.38,1759.48,11.30B,-0.90%
5/4/2009,1788.15,1729.58,1796.71,1729.6,10.66B,3.39%
5/1/2009,1729.58,1722.77,1738.71,1701.99,11.32B,0.40%
4/30/2009,1722.77,1644.18,1728.07,1644.24,16.29B,4.78%
4/29/2009,1644.18,1595.91,1648.63,1595.97,6.96B,3.02%
4/28/2009,1595.91,1576.08,1618.06,1576.11,6.89B,1.26%
4/27/2009,1576.08,1591.34,1598.96,1574.23,5.93B,-0.96%
4/24/2009,1591.34,1592.7,1609.97,1576.29,8.67B,-0.09%
4/23/2009,1592.7,1615.23,1615.25,1585.92,7.34B,-1.39%
4/22/2009,1615.23,1628.85,1674.92,1610.46,14.54B,-0.84%
4/21/2009,1628.85,1661.85,1661.78,1606.33,22.08B,-1.99%
4/20/2009,1661.85,1634.79,1661.85,1618.88,19.74B,1.66%
4/17/2009,1634.79,1625.09,1659.34,1619.34,10.63B,0.60%
4/16/2009,1625.09,1593.66,1641.8,1593.78,18.19B,1.97%
4/15/2009,1593.66,1570.26,1603.31,1564.94,9.59B,1.49%
4/14/2009,1570.26,1540.4,1573.39,1536.67,8.15B,1.94%
4/13/2009,1540.4,1465.75,1540.52,1473.73,4.72B,5.09%
4/8/2009,1465.75,1490.86,1491.11,1460.04,3.10B,-1.68%
4/7/2009,1490.86,1516.64,1516.57,1483.72,2.93B,-1.70%
4/6/2009,1516.64,1500.36,1527.18,1500.45,2.85B,1.09%
4/3/2009,1500.36,1499.73,1511.34,1494.12,3.03B,0.04%
4/2/2009,1499.73,1461.75,1500,1461.81,3.22B,2.60%
4/1/2009,1461.75,1434.07,1464.39,1434.09,2.51B,1.93%
3/31/2009,1434.07,1419.09,1453.77,1417.34,1.56B,1.06%
3/30/2009,1419.09,1462.74,1463.59,1404.38,1.76B,-2.98%
3/27/2009,1462.74,1419.97,1467.52,1422.63,2.83B,3.01%
3/25/2009,1419.97,1436.12,1448.47,1418.26,2.81B,-1.12%
3/24/2009,1436.12,1406.65,1449.95,1408.16,3.67B,2.10%
3/23/2009,1406.65,1360.89,1407.59,1361.14,2.66B,3.36%
3/20/2009,1360.89,1341.6,1364.31,1341.15,1.63B,1.44%
3/19/2009,1341.6,1322.84,1347.12,1322.87,1.28B,1.42%
3/18/2009,1322.84,1312.09,1324.09,1312.39,1.18B,0.82%
3/17/2009,1312.09,1324.85,1326.11,1308.39,1.04B,-0.96%
3/16/2009,1324.85,1327.44,1340.99,1322.48,1.02B,-0.20%
3/13/2009,1327.44,1310.41,1333.22,1310.67,1.20B,1.30%
3/12/2009,1310.41,1314.52,1318.15,1305.26,727.31M,-0.31%
3/11/2009,1314.52,1300.21,1319.51,1300.52,1.37B,1.10%
3/10/2009,1300.21,1286.69,1300.54,1282.63,729.60M,1.05%
3/6/2009,1286.69,1288.07,1290.62,1278.86,583.87M,-0.11%
3/5/2009,1288.07,1289.38,1300.2,1282.22,1.35B,-0.10%
3/4/2009,1289.38,1264.82,1289.8,1261.5,1.32B,1.94%
3/3/2009,1264.82,1256.11,1270.95,1244.87,1.22B,0.69%
3/2/2009,1256.11,1285.48,1285.31,1252.87,1.07B,-2.28%
2/27/2009,1285.48,1292.28,1293.95,1281.08,1.04B,-0.38%
2/26/2009,1290.32,1303.75,1303.75,1281.77,1.96B,-0.75%
2/25/2009,1300.11,1301.08,1312.34,1290.17,2.04B,0.33%
2/24/2009,1295.87,1305.7,1305.7,1286.73,943.03M,-1.26%
2/23/2009,1312.44,1298.29,1312.44,1294.38,1.18B,1.20%
2/20/2009,1296.94,1320.62,1320.62,1291.41,1.88B,-2.02%
2/19/2009,1323.7,1330.82,1330.82,1313.72,2.36B,-0.52%
2/18/2009,1330.61,1312.48,1331.63,1304.35,1.44B,0.95%
2/17/2009,1318.04,1338.82,1338.82,1311.47,1.54B,-1.79%
2/16/2009,1342,1338.81,1346.16,1336.52,1.12B,0.24%
2/13/2009,1338.74,1326.87,1342.76,1325.56,1.73B,1.00%
2/12/2009,1325.42,1322.1,1325.65,1315.38,3.14B,0.05%
2/11/2009,1324.82,1327.39,1327.39,1302.04,3.07B,-0.55%
2/10/2009,1332.13,1342.27,1342.27,1326.66,1.95B,-0.75%
2/9/2009,1342.23,1360.94,1360.94,1332.28,1.79B,-0.62%
2/6/2009,1350.64,1337.58,1351.91,1336.52,2.76B,1.70%
2/5/2009,1328.08,1319.52,1331.51,1318.79,1.35B,0.58%
2/4/2009,1320.36,1311.88,1320.36,1307.64,581.74M,1.23%
2/3/2009,1304.33,1311.2,1313.49,1300.07,476.38M,-0.48%
2/2/2009,1310.64,1330.02,1330.02,1298.02,540.91M,-1.65%
1/30/2009,1332.67,1324.52,1332.67,1315.24,556.77M,0.61%
1/29/2009,1324.65,1333.62,1336.63,1319.66,869.71M,0.24%
1/28/2009,1321.45,1339.94,1339.94,1320.79,776.78M,-1.14%
1/27/2009,1336.63,1320.14,1340.94,1320.14,592.65M,1.60%
1/23/2009,1315.59,1321.43,1321.43,1307.53,544.86M,-0.88%
1/22/2009,1327.32,1332.33,1336.78,1314.74,664.57M,0.44%
1/21/2009,1321.45,1326.68,1334.91,1311.39,951.68M,-1.69%
1/20/2009,1344.15,1335.72,1344.15,1320.69,1.07B,-0.48%
1/19/2009,1350.69,1370.89,1375.37,1342.08,1.38B,-0.97%
1/16/2009,1363.88,1349.82,1363.88,1345.4,1.95B,1.52%
1/15/2009,1343.49,1358.7,1358.7,1329.3,863.41M,-3.13%
1/14/2009,1386.91,1406.51,1416.06,1383.26,2.99B,-0.92%
1/13/2009,1399.73,1395.45,1412.68,1392.36,1.26B,-0.48%
1/12/2009,1406.55,1406.78,1411.23,1392.22,1.05B,-0.71%
1/9/2009,1416.67,1400.7,1416.67,1395.32,1.49B,1.00%
1/8/2009,1402.66,1401.09,1410.93,1388.1,1.31B,-1.32%
1/7/2009,1421.47,1440.25,1472.46,1414.15,3.95B,-0.98%
1/6/2009,1435.54,1438.42,1462.63,1430.1,4.48B,-0.13%
1/5/2009,1437.34,1377.45,1438.2,1377.45,2.45B,6.04%
12/30/2008,1355.41,1345.28,1361.86,1345.28,794.68M,1.08%
12/26/2008,1340.89,1337.6,1345.01,1326.71,474.94M,0.32%
12/24/2008,1336.61,1346.58,1356.75,1333.9,993.16M,-0.53%
12/23/2008,1343.72,1341.45,1343.72,1323.49,1.16B,-0.12%
12/22/2008,1345.31,1344.56,1348.39,1327.28,1.50B,-0.22%
12/19/2008,1348.29,1339.24,1352.14,1332.22,2.36B,-0.26%
12/18/2008,1351.76,1362.55,1362.55,1340.67,1.32B,-0.90%
12/17/2008,1363.98,1371.58,1376.1,1348.82,2.04B,1.57%
12/16/2008,1342.84,1352.67,1359.16,1333.9,1.74B,-1.21%
12/15/2008,1359.28,1285.23,1359.28,1285.23,2.09B,7.63%
12/12/2008,1262.97,1307.56,1321.9,1255.91,1.98B,-4.08%
12/11/2008,1316.69,1314.78,1343.71,1310.06,4.56B,0.06%
12/10/2008,1315.89,1267.02,1315.89,1267.02,2.73B,3.93%
12/9/2008,1266.12,1233.33,1266.12,1229.98,1.80B,5.30%
12/5/2008,1202.34,1197.31,1208.2,1191.78,845.92M,-0.25%
12/4/2008,1205.32,1205.44,1215.12,1197.72,1.42B,1.07%
12/3/2008,1192.53,1201.13,1205.17,1188.82,1.40B,0.10%
12/2/2008,1191.36,1204.73,1204.73,1177.86,942.55M,-2.60%
12/1/2008,1223.12,1240.85,1261.03,1216.84,1.81B,-1.48%
11/28/2008,1241.54,1207.68,1241.54,1201.17,2.00B,3.28%
11/27/2008,1202.07,1211.45,1222.12,1185.14,2.46B,0.75%
11/26/2008,1193.15,1157.31,1193.15,1155.9,2.59B,3.38%
11/25/2008,1154.14,1169.73,1176.37,1148.76,2.98B,1.12%
11/24/2008,1141.4,1147.21,1149.66,1125.54,2.10B,-0.43%
11/21/2008,1146.28,1131.68,1157.67,1102.67,2.15B,-0.75%
11/20/2008,1154.97,1144.81,1157.63,1134.93,1.19B,-2.15%
11/19/2008,1180.36,1185.51,1185.51,1159.96,1.24B,-0.80%
11/18/2008,1189.86,1231.98,1231.98,1167.85,1.15B,-3.81%
11/17/2008,1236.93,1261.31,1270.8,1228.94,1.23B,-2.17%
11/14/2008,1264.38,1262.79,1295.1,1255.3,2.55B,0.37%
11/13/2008,1259.71,1305.21,1305.21,1246.82,3.36B,-5.04%
11/12/2008,1326.62,1328.41,1340.13,1315.95,2.51B,-0.74%
11/11/2008,1336.56,1321.78,1346.13,1317.67,1.57B,-0.31%
11/10/2008,1340.68,1364.65,1375.04,1324.9,1.37B,0.17%
11/7/2008,1338.36,1273.31,1338.36,1270.6,2.24B,2.33%
11/6/2008,1307.9,1303.3,1316.58,1292.45,1.13B,-4.27%
11/5/2008,1366.28,1388.62,1430.72,1357.71,2.48B,-0.26%
11/4/2008,1369.79,1358.32,1378.55,1328.26,3.55B,1.26%
11/3/2008,1352.72,1281.51,1367.4,1281.51,3.33B,7.64%
10/31/2008,1256.7,1186.52,1258.98,1186.52,3.13B,7.06%
10/30/2008,1173.86,1143.11,1180.03,1140.68,3.41B,5.41%
10/29/2008,1113.62,1146.53,1146.53,1097.19,1.96B,0.20%
10/28/2008,1111.39,1119.12,1131.76,1089.34,1.85B,-4.72%
10/27/2008,1166.41,1185.56,1185.56,1157.2,860.14M,-6.30%
10/24/2008,1244.86,1306.77,1306.77,1239.29,1.23B,-6.91%
10/23/2008,1337.2,1327.03,1337.2,1313.27,1.06B,-3.08%
10/22/2008,1379.74,1422.45,1426.29,1369.23,1.12B,-4.19%
10/21/2008,1440.15,1462.71,1469.36,1427.12,2.76B,0.93%
10/20/2008,1426.94,1394.61,1441.15,1377.78,1.10B,1.97%
10/17/2008,1399.42,1467.47,1467.47,1391.27,1.69B,-4.36%
10/16/2008,1463.25,1442.73,1477.57,1439.21,1.15B,-3.76%
10/15/2008,1520.41,1562.67,1599.83,1510.95,1.60B,-2.29%
10/14/2008,1555.97,1528.72,1561.09,1528.72,2.10B,6.44%
10/13/2008,1461.87,1361.62,1468.59,1360.41,2.61B,0.70%
10/8/2008,1451.67,1565.02,1565.74,1451.67,1.08B,-10.38%
10/7/2008,1619.72,1614.75,1651.03,1603.98,2.96B,-1.76%
10/6/2008,1648.74,1766.93,1766.93,1634.55,3.16B,-10.03%
9/29/2008,1832.51,1844.11,1856.07,1821.3,899.18M,-0.74%
9/26/2008,1846.09,1864.57,1865.41,1825.21,1.61B,-1.28%
9/25/2008,1870.06,1876.92,1876.92,1860.82,2.24B,-0.72%
9/24/2008,1883.55,1857.55,1888.08,1856.58,2.85B,0.56%
9/23/2008,1873.1,1872.98,1905.22,1867.56,1.96B,-1.28%
9/22/2008,1897.34,1931.52,1934.12,1890.37,2.70B,0.30%
9/19/2008,1891.73,1841.43,1923.24,1840.72,4.99B,5.82%
9/18/2008,1787.67,1710.27,1787.67,1709.41,3.32B,1.00%
9/17/2008,1769.89,1773.26,1787,1745.8,2.81B,1.97%
9/16/2008,1735.64,1628.16,1735.64,1592.24,3.80B,0.95%
9/15/2008,1719.25,1778,1791.1,1701.59,2.23B,-4.70%
9/12/2008,1804.06,1873.42,1873.42,1767.25,2.04B,-3.53%
9/11/2008,1870.13,1887.53,1897.44,1848.25,2.19B,-0.79%
9/10/2008,1885.04,1902.77,1928.63,1870,2.94B,-3.76%
9/9/2008,1958.75,2019.82,2019.82,1945.78,1.83B,-3.89%
9/8/2008,2038,2078.3,2078.3,2033.81,1.48B,0.76%
9/5/2008,2022.56,2020.12,2036.14,1999.53,1.66B,-2.54%
9/4/2008,2075.23,2100.26,2100.26,2058.16,1.54B,-1.93%
9/3/2008,2116,2151.22,2151.76,2114.54,1.50B,-1.99%
9/2/2008,2159.05,2149.74,2159.05,2127.72,1.85B,-0.26%
9/1/2008,2164.62,2157.02,2168.8,2138.78,1.25B,-0.06%
8/29/2008,2165.94,2154.96,2165.94,2140.86,1.26B,0.98%
8/28/2008,2144.85,2142.8,2154.32,2136.14,1.63B,0.65%
8/27/2008,2131.06,2113.31,2131.06,2113.31,1.77B,1.12%
8/26/2008,2107.55,2105.43,2119.42,2099.56,1.57B,-0.92%
8/25/2008,2127.22,2111.4,2127.22,2097.56,1.21B,0.32%
8/22/2008,2120.49,2117.9,2127.21,2109.45,2.29B,1.54%
8/21/2008,2088.25,2079.74,2098.93,2078.48,1.81B,0.90%
8/20/2008,2069.7,2062.64,2072.61,2055.4,1.67B,1.33%
8/19/2008,2042.5,2060.64,2080.14,2036.71,1.18B,-2.05%
8/15/2008,2085.15,2086.76,2100.4,2067.59,1.49B,-1.02%
8/14/2008,2106.64,2088.99,2106.64,2077.32,1.98B,2.09%
8/13/2008,2063.52,2036.01,2077.07,2035.59,1.68B,0.29%
8/12/2008,2057.58,2121.39,2126.73,2042.5,1.89B,-3.58%
8/11/2008,2133.92,2198.52,2198.52,2124.29,1.88B,-2.82%
8/8/2008,2195.93,2201.26,2210.12,2184.29,1.35B,-0.14%
8/7/2008,2199.01,2189.04,2199.01,2180.61,1.50B,0.54%
8/6/2008,2187.2,2206.53,2208.46,2172.33,2.21B,0.07%
8/5/2008,2185.62,2227.68,2227.68,2153.73,1.98B,-1.89%
8/4/2008,2227.68,2232.57,2233.51,2214.52,1.25B,-0.94%
8/1/2008,2248.75,2283.02,2283.02,2241.43,1.65B,-2.42%
7/31/2008,2304.51,2307.44,2322.41,2297.96,2.18B,1.13%
7/29/2008,2278.68,2254.33,2278.68,2249.54,1.47B,0.13%
7/28/2008,2275.68,2252.39,2279.75,2249.14,1.99B,1.35%
7/25/2008,2245.34,2223.12,2245.34,2222.49,2.29B,-0.52%
7/24/2008,2257.05,2215.67,2257.05,2200.49,3.26B,1.40%
7/23/2008,2225.84,2237.1,2238.67,2201.51,2.77B,0.59%
7/22/2008,2212.75,2194.52,2216.31,2190.69,1.81B,0.81%
7/21/2008,2195.07,2168.93,2195.07,2153.02,1.74B,2.52%
7/18/2008,2141.14,2163.9,2168.39,2129.4,2.14B,-1.23%
7/17/2008,2167.71,2251.89,2251.89,2156.78,2.53B,-2.27%
7/16/2008,2218.12,2244.2,2244.2,2211.17,2.05B,0.15%
7/15/2008,2214.85,2237.53,2245.03,2203.9,1.58B,-1.98%
7/14/2008,2259.54,2265.15,2283.21,2251.33,1.60B,-0.76%
7/11/2008,2276.85,2284.96,2284.96,2259.27,1.64B,0.03%
7/10/2008,2276.23,2267.93,2276.23,2241.92,2.19B,-0.43%
7/9/2008,2286.03,2302.21,2308.79,2273.73,2.04B,0.31%
7/8/2008,2278.97,2292.38,2306.17,2263.77,1.68B,-1.08%
7/7/2008,2303.82,2317.12,2320.61,2289.6,1.75B,-0.47%
7/4/2008,2314.75,2305.53,2316.04,2296.45,1.33B,1.23%
7/3/2008,2286.61,2323.4,2323.4,2275.55,2.19B,-3.86%
7/2/2008,2378.47,2379.73,2394.17,2367.03,1.79B,-0.01%
7/1/2008,2378.81,2361.48,2384.5,2360,1.45B,1.26%
6/30/2008,2349.11,2333.59,2349.11,2333.59,1.29B,0.73%
6/27/2008,2332.11,2321.25,2344.66,2316.43,2.35B,-0.80%
6/26/2008,2350.89,2353.44,2366.2,2338.4,1.92B,0.41%
6/25/2008,2341.36,2360.35,2361.53,2327.3,1.47B,-1.02%
6/24/2008,2365.38,2362.2,2369.75,2353.49,1.90B,0.11%
6/23/2008,2362.74,2352.46,2366.73,2351,1.80B,-0.38%
6/20/2008,2371.78,2376.1,2386.18,2353.87,3.00B,-0.05%
6/19/2008,2373.06,2350.76,2376.4,2350.76,2.19B,0.36%
6/18/2008,2364.58,2378.84,2390.31,2361.08,2.26B,-0.56%
6/17/2008,2377.98,2397.77,2399.96,2366.87,2.36B,-0.84%
6/16/2008,2398.04,2411.86,2419.26,2389.85,1.86B,-0.02%
6/13/2008,2398.42,2407.91,2415.93,2390.09,2.50B,-0.44%
6/12/2008,2409.01,2345.05,2409.01,2345.05,2.71B,1.44%
6/11/2008,2374.78,2382.43,2389.59,2361.68,2.19B,0.04%
6/10/2008,2373.82,2425.6,2425.6,2360.32,2.95B,-1.50%
6/9/2008,2410.08,2352.6,2410.88,2352.6,2.22B,0.33%
6/6/2008,2402.24,2432.78,2437.41,2397.86,2.24B,0.11%
6/5/2008,2399.68,2358.04,2399.68,2349.19,2.31B,1.57%
6/4/2008,2362.59,2405.51,2406.88,2356.86,2.17B,-1.71%
6/3/2008,2403.81,2405.47,2424.04,2378.28,2.44B,-0.99%
6/2/2008,2427.77,2447.63,2461.05,2422.93,1.94B,-0.68%
5/30/2008,2444.35,2450.16,2454.98,2433.53,2.73B,-0.11%
5/29/2008,2446.95,2455.55,2455.55,2426.9,2.99B,0.54%
5/28/2008,2433.77,2416.18,2433.77,2390.27,2.96B,1.53%
5/27/2008,2397,2422.07,2447.04,2387.25,3.69B,-0.94%
5/26/2008,2419.73,2423.56,2447.54,2412.61,2.73B,-1.87%
5/23/2008,2465.95,2513.66,2516.26,2447.92,5.01B,-1.52%
5/22/2008,2503.95,2456.69,2503.95,2452.48,3.59B,0.37%
5/21/2008,2494.71,2481.56,2508.22,2472.67,4.16B,-0.65%
5/19/2008,2510.96,2474.15,2513.74,2474.15,3.98B,1.71%
5/16/2008,2468.84,2462.18,2473.55,2459.81,3.38B,0.78%
5/15/2008,2449.81,2468.22,2469.27,2439.85,4.08B,0.02%
5/14/2008,2449.34,2424.24,2459.6,2424.24,3.42B,1.26%
5/13/2008,2418.9,2393.42,2426.27,2388.68,3.14B,1.72%
5/12/2008,2378,2366.02,2382.49,2357.55,2.03B,0.13%
5/9/2008,2375.03,2380.87,2382.1,2360.91,2.59B,-0.08%
5/8/2008,2376.93,2360.38,2376.93,2345.87,2.55B,-0.24%
5/7/2008,2382.7,2378.61,2388.6,2367.59,2.37B,0.46%
5/6/2008,2371.83,2386.45,2395.63,2366.41,2.47B,-0.68%
5/5/2008,2387.99,2360.93,2387.99,2354.91,2.46B,1.93%
5/2/2008,2342.76,2333.56,2343.46,2322.19,2.39B,1.66%
4/30/2008,2304.52,2300.92,2304.52,2277.41,1.47B,0.04%
4/29/2008,2303.53,2274.22,2305.15,2272.24,2.34B,2.18%
4/28/2008,2254.31,2250.41,2257.29,2222.72,1.77B,0.61%
4/25/2008,2240.58,2279.7,2279.7,2231.66,1.76B,-1.30%
4/24/2008,2269.98,2329.8,2329.8,2265.89,2.09B,-1.92%
4/23/2008,2314.3,2287.8,2314.3,2269.56,1.77B,1.10%
4/22/2008,2289.1,2318.48,2319.49,2279.37,1.89B,-2.00%
4/21/2008,2335.89,2387.06,2387.06,2325.96,2.95B,-0.57%
4/18/2008,2349.27,2343.23,2362.79,2339.4,2.41B,0.32%
4/17/2008,2341.78,2370.92,2374.29,2325.8,3.60B,0.17%
4/16/2008,2337.92,2316.97,2337.92,2313.09,2.59B,1.90%
4/15/2008,2294.26,2287.4,2305.71,2278.98,2.90B,0.96%
4/14/2008,2272.48,2245.64,2279.02,2243.09,1.76B,-1.37%
4/11/2008,2303.93,2264.1,2303.93,2254.07,2.73B,3.04%
4/10/2008,2235.93,2167.65,2235.93,2167.65,2.19B,2.56%
4/9/2008,2180.09,2248.85,2268.08,2171.61,2.78B,-3.10%
4/8/2008,2249.77,2274.16,2279.65,2244.17,1.63B,-1.62%
4/7/2008,2286.8,2286.6,2290.88,2252.05,1.99B,0.43%
4/4/2008,2277.09,2261.97,2277.16,2239.8,2.30B,1.75%
4/3/2008,2237.97,2349.3,2351.01,2221.01,3.53B,-4.45%
4/2/2008,2342.19,2432.99,2432.99,2331.86,2.53B,-2.13%
4/1/2008,2393.25,2463.74,2465.82,2343.12,2.53B,-2.21%
3/31/2008,2447.3,2467.85,2476.58,2430.03,1.82B,-1.22%
3/28/2008,2477.59,2450.8,2477.59,2448.09,2.34B,1.07%
3/27/2008,2451.35,2418.43,2451.35,2405.15,2.21B,0.44%
3/26/2008,2440.64,2417.27,2459.31,2403.01,2.85B,0.87%
3/25/2008,2419.62,2366.99,2419.62,2361.59,2.74B,3.43%
3/24/2008,2339.29,2319.6,2339.29,2291.16,1.57B,0.68%
3/19/2008,2323.57,2390,2390,2301.72,2.16B,-0.69%
3/18/2008,2339.8,2336.61,2339.8,2242.6,2.74B,1.19%
3/17/2008,2312.32,2274.6,2312.32,2239.73,2.20B,-2.98%
3/14/2008,2383.42,2474.03,2475.33,2381.83,2.19B,-2.34%
3/13/2008,2440.59,2522.48,2528.83,2432.83,2.72B,-4.52%
3/12/2008,2556.24,2599.41,2602.65,2542.36,2.59B,1.30%
3/11/2008,2523.53,2502.89,2523.53,2446.23,2.58B,-0.17%
3/10/2008,2527.87,2594.59,2594.59,2514.92,3.09B,-4.84%
3/6/2008,2656.46,2669.26,2671.02,2647.5,2.24B,0.64%
3/5/2008,2639.65,2636.11,2645.92,2611.7,2.02B,0.19%
3/4/2008,2634.75,2679.4,2681.95,2609.31,2.58B,-0.66%
3/3/2008,2652.31,2651.88,2689.66,2642,2.68B,-2.56%
2/29/2008,2721.94,2745.46,2749.48,2712.22,2.83B,-1.25%
2/28/2008,2756.31,2738.66,2757.09,2738.66,3.74B,0.59%
2/27/2008,2740.14,2764.56,2764.56,2730.79,3.49B,0.05%
2/26/2008,2738.87,2772.19,2773.43,2732.64,3.57B,-0.47%
2/25/2008,2751.86,2763.93,2767.85,2745.04,3.52B,0.39%
2/22/2008,2741.18,2718.46,2741.84,2718.46,2.16B,0.25%
2/21/2008,2734.21,2715.2,2734.21,2707.27,3.24B,1.67%
2/20/2008,2689.26,2713.22,2714.44,2674.24,3.04B,-0.83%
2/19/2008,2711.87,2711.69,2713.18,2701.1,2.03B,1.01%
