"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 14, 2011","3,842.75","3,890.80","4,020.99","3,823.37","21.89B","-1.23%"
"Aug 07, 2011","3,890.53","3,920.82","3,926.55","3,590.94","33.64B","-0.79%"
"Jul 31, 2011","3,921.64","4,131.73","4,195.72","3,866.71","31.12B","-5.06%"
"Jul 24, 2011","4,130.80","4,104.46","4,177.74","4,067.24","31.35B","0.58%"
"Jul 17, 2011","4,106.82","4,024.13","4,109.08","4,002.46","29.29B","2.08%"
"Jul 10, 2011","4,023.20","4,002.76","4,024.03","3,926.83","18.51B","0.49%"
"Jul 03, 2011","4,003.69","3,927.19","4,005.69","3,890.55","16.75B","1.95%"
"Jun 26, 2011","3,927.10","3,848.37","3,956.78","3,806.72","12.74B","2.04%"
"Jun 19, 2011","3,848.56","3,722.58","3,854.18","3,710.82","16.78B","3.39%"
"Jun 12, 2011","3,722.30","3,787.37","3,809.70","3,704.58","17.79B","-1.73%"
"Jun 05, 2011","3,787.65","3,843.74","3,843.74","3,779.28","20.39B","-1.47%"
"May 29, 2011","3,844.02","3,831.43","3,856.61","3,812.43","19.77B","0.30%"
"May 22, 2011","3,832.38","3,872.21","3,872.21","3,760.79","23.25B","-1.05%"
"May 15, 2011","3,872.95","3,831.93","3,872.95","3,784.26","20.21B","1.07%"
"May 08, 2011","3,832.02","3,798.74","3,838.42","3,777.51","38.50B","0.88%"
"May 01, 2011","3,798.55","3,819.80","3,849.30","3,781.35","27.05B","-0.55%"
"Apr 24, 2011","3,819.62","3,801.36","3,824.07","3,743.77","18.67B","0.49%"
"Apr 17, 2011","3,801.08","3,730.03","3,813.18","3,691.29","13.71B","1.89%"
"Apr 10, 2011","3,730.51","3,740.87","3,768.02","3,697.43","13.84B","-0.30%"
"Apr 03, 2011","3,741.81","3,707.39","3,749.27","3,671.18","15.09B","0.93%"
"Mar 27, 2011","3,707.49","3,602.82","3,709.38","3,570.40","15.20B","2.78%"
"Mar 20, 2011","3,607.11","3,493.14","3,639.69","3,493.14","11.54B","3.24%"
"Mar 13, 2011","3,494.07","3,542.14","3,583.50","3,465.61","14.70B","-1.36%"
"Mar 06, 2011","3,542.23","3,541.96","3,609.21","3,513.09","13.64B","-0.02%"
"Feb 27, 2011","3,542.90","3,443.62","3,543.55","3,436.10","13.85B","2.89%"
"Feb 20, 2011","3,443.53","3,500.95","3,520.64","3,422.58","14.10B","-1.66%"
"Feb 13, 2011","3,501.50","3,392.60","3,507.95","3,387.25","9.63B","3.24%"
"Feb 06, 2011","3,391.77","3,497.11","3,521.63","3,336.83","11.07B","-2.99%"
"Jan 30, 2011","3,496.17","3,487.14","3,500.55","3,383.16","9.46B","0.25%"
"Jan 23, 2011","3,487.61","3,380.50","3,549.48","3,321.68","13.47B","3.20%"
"Jan 16, 2011","3,379.54","3,568.77","3,569.97","3,309.62","13.67B","-5.31%"
"Jan 09, 2011","3,569.14","3,631.27","3,631.27","3,434.27","20.29B","-1.72%"
"Jan 02, 2011","3,631.45","3,704.44","3,789.47","3,607.33","18.72B","-1.95%"
"Dec 26, 2010","3,703.51","3,612.00","3,718.98","3,601.48","7.82B","2.55%"
"Dec 19, 2010","3,611.53","3,589.15","3,649.98","3,537.67","10.35B","0.84%"
"Dec 12, 2010","3,581.57","3,747.81","3,751.93","3,536.66","18.66B","-4.43%"
"Dec 05, 2010","3,747.71","3,696.73","3,788.57","3,696.73","18.01B","1.39%"
"Nov 28, 2010","3,696.26","3,642.88","3,728.09","3,529.85","30.16B","1.48%"
"Nov 21, 2010","3,642.50","3,725.33","3,742.94","3,619.88","35.27B","-2.22%"
"Nov 14, 2010","3,725.05","3,665.09","3,725.05","3,633.15","34.67B","1.61%"
"Nov 07, 2010","3,665.85","3,655.40","3,777.92","3,633.42","30.93B","0.29%"
"Oct 31, 2010","3,655.30","3,635.52","3,665.85","3,590.37","22.60B","0.55%"
"Oct 24, 2010","3,635.32","3,598.21","3,667.01","3,598.21","23.43B","1.04%"
"Oct 17, 2010","3,597.74","3,596.84","3,610.56","3,537.09","31.55B","0.02%"
"Oct 10, 2010","3,597.03","3,547.72","3,645.61","3,535.78","32.07B","1.41%"
"Oct 03, 2010","3,546.95","3,547.31","3,630.39","3,532.01","32.50B","-0.00%"
"Sep 26, 2010","3,547.11","3,397.82","3,550.03","3,397.82","28.95B","4.40%"
"Sep 19, 2010","3,397.63","3,384.56","3,405.85","3,313.31","44.10B","0.38%"
"Sep 12, 2010","3,384.65","3,232.08","3,390.56","3,232.08","19.05B","4.76%"
"Sep 05, 2010","3,230.89","3,164.47","3,239.45","3,164.47","6.53B","2.11%"
"Aug 29, 2010","3,164.28","3,105.22","3,164.36","3,058.05","18.88B","1.92%"
"Aug 22, 2010","3,104.73","3,117.43","3,150.16","3,089.69","28.77B","-0.42%"
"Aug 15, 2010","3,117.72","3,052.91","3,118.65","3,032.43","16.30B","2.12%"
"Aug 08, 2010","3,053.01","3,057.55","3,083.29","2,993.77","12.55B","-0.25%"
"Aug 01, 2010","3,060.59","3,070.28","3,084.17","2,959.75","16.68B","-0.28%"
"Jul 25, 2010","3,069.28","3,042.12","3,104.08","3,014.55","19.91B","0.90%"
"Jul 18, 2010","3,042.02","2,992.16","3,051.36","2,948.03","21.59B","1.66%"
"Jul 11, 2010","2,992.45","2,942.13","2,994.59","2,940.60","19.05B","1.65%"
"Jul 04, 2010","2,943.90","2,871.95","2,943.96","2,864.75","15.25B","2.52%"
"Jun 27, 2010","2,871.55","2,947.22","2,975.90","2,844.45","14.51B","-2.56%"
"Jun 20, 2010","2,947.02","2,929.99","2,981.28","2,899.27","20.10B","0.59%"
"Jun 13, 2010","2,929.59","2,802.10","2,932.06","2,802.10","21.28B","4.56%"
"Jun 06, 2010","2,801.90","2,820.88","2,820.88","2,698.28","18.91B","-0.76%"
"May 30, 2010","2,823.25","2,714.32","2,823.86","2,714.32","28.39B","4.03%"
"May 23, 2010","2,713.92","2,623.72","2,732.06","2,502.05","32.29B","3.46%"
"May 16, 2010","2,623.22","2,857.99","2,857.99","2,584.97","19.68B","-8.23%"
"May 09, 2010","2,858.39","2,739.93","2,869.49","2,739.93","16.38B","4.35%"
"May 02, 2010","2,739.33","2,971.75","2,996.42","2,705.20","22.97B","-7.81%"
"Apr 25, 2010","2,971.25","2,924.93","2,972.92","2,875.67","24.82B","1.59%"
"Apr 18, 2010","2,924.73","2,877.97","2,927.39","2,811.79","23.24B","1.60%"
"Apr 11, 2010","2,878.67","2,845.61","2,913.72","2,845.61","24.43B","1.18%"
"Apr 04, 2010","2,845.01","2,831.03","2,916.11","2,831.03","28.81B","0.53%"
"Mar 28, 2010","2,830.00","2,813.49","2,834.24","2,758.26","17.13B","0.60%"
"Mar 21, 2010","2,813.08","2,742.67","2,814.86","2,698.26","17.71B","2.56%"
"Mar 14, 2010","2,742.97","2,666.41","2,779.36","2,658.55","19.43B","2.87%"
"Mar 07, 2010","2,666.51","2,578.97","2,687.12","2,578.97","18.40B","3.40%"
"Feb 28, 2010","2,578.77","2,548.83","2,585.83","2,545.89","12.90B","1.17%"
"Feb 21, 2010","2,549.03","2,554.78","2,583.70","2,536.09","11.54B","-0.21%"
"Feb 14, 2010","2,554.38","2,533.73","2,581.60","2,510.96","12.30B","0.80%"
"Feb 07, 2010","2,534.14","2,518.61","2,536.57","2,431.84","17.23B","0.60%"
"Jan 31, 2010","2,518.98","2,610.59","2,613.67","2,506.89","17.41B","-3.52%"
"Jan 24, 2010","2,610.80","2,609.73","2,619.98","2,554.88","15.71B","0.02%"
"Jan 17, 2010","2,610.34","2,645.44","2,689.78","2,580.17","16.98B","-1.39%"
"Jan 10, 2010","2,647.09","2,615.61","2,661.93","2,615.61","25.38B","1.25%"
"Jan 03, 2010","2,614.37","2,533.95","2,622.12","2,532.90","24.62B","3.16%"
"Dec 27, 2009","2,534.36","2,475.09","2,534.36","2,475.09","6.57B","2.40%"
"Dec 20, 2009","2,474.88","2,508.96","2,509.38","2,415.35","7.13B","-1.38%"
"Dec 13, 2009","2,509.58","2,519.30","2,542.50","2,481.70","14.26B","-0.38%"
"Dec 06, 2009","2,519.10","2,511.95","2,519.10","2,462.88","14.74B","0.30%"
"Nov 29, 2009","2,511.55","2,393.42","2,512.66","2,370.53","21.73B","4.93%"
"Nov 22, 2009","2,393.52","2,487.78","2,494.82","2,386.73","21.96B","-3.77%"
"Nov 15, 2009","2,487.36","2,427.31","2,491.47","2,427.31","34.90B","2.50%"
"Nov 08, 2009","2,426.80","2,395.41","2,434.01","2,372.04","19.48B","1.32%"
"Nov 01, 2009","2,395.11","2,365.65","2,403.27","2,294.56","18.06B","1.16%"
"Oct 25, 2009","2,367.70","2,468.48","2,475.91","2,235.39","25.00B","-4.06%"
"Oct 18, 2009","2,467.95","2,515.50","2,531.79","2,421.51","16.43B","-1.90%"
"Oct 11, 2009","2,515.81","2,474.82","2,537.64","2,446.47","15.08B","1.67%"
"Oct 04, 2009","2,474.40","2,479.13","2,559.67","2,454.04","25.29B","-0.22%"
"Sep 27, 2009","2,479.85","2,444.38","2,493.36","2,394.77","15.77B","1.44%"
"Sep 20, 2009","2,444.58","2,457.30","2,482.85","2,432.44","4.21B","-0.51%"
"Sep 13, 2009","2,456.99","2,415.11","2,474.79","2,377.03","16.18B","1.70%"
"Sep 06, 2009","2,415.95","2,323.16","2,425.39","2,323.16","21.53B","4.01%"
"Aug 30, 2009","2,322.74","2,377.45","2,378.29","2,272.76","22.49B","-2.29%"
"Aug 23, 2009","2,377.25","2,335.75","2,387.38","2,335.75","26.64B","1.86%"
"Aug 16, 2009","2,333.90","2,384.80","2,384.80","2,271.21","25.02B","-2.22%"
"Aug 09, 2009","2,386.86","2,349.75","2,411.90","2,326.81","56.27B","1.61%"
"Aug 02, 2009","2,349.13","2,323.85","2,382.10","2,308.63","60.23B","1.11%"
"Jul 26, 2009","2,323.24","2,186.07","2,332.76","2,186.07","39.37B","6.30%"
"Jul 19, 2009","2,185.65","2,107.07","2,199.22","2,107.07","18.89B","3.76%"
"Jul 12, 2009","2,106.35","2,062.68","2,154.88","1,992.38","22.12B","2.10%"
"Jul 05, 2009","2,063.09","2,074.88","2,116.86","2,023.97","19.03B","-0.59%"
"Jun 28, 2009","2,075.30","2,040.46","2,085.45","2,020.69","18.07B","1.72%"
"Jun 21, 2009","2,040.19","1,990.68","2,066.32","1,888.82","33.69B","2.50%"
"Jun 14, 2009","1,990.47","2,090.74","2,100.77","1,922.86","35.26B","-4.81%"
"Jun 07, 2009","2,090.94","2,079.77","2,116.17","2,052.03","50.89B","0.58%"
"May 31, 2009","2,078.93","1,917.45","2,078.93","1,917.45","39.77B","8.46%"
"May 24, 2009","1,916.83","1,881.40","1,941.79","1,852.02","42.58B","1.87%"
"May 17, 2009","1,881.71","1,750.49","1,907.49","1,712.64","42.59B","7.47%"
"May 10, 2009","1,750.91","1,862.53","1,891.77","1,708.38","110.43B","-5.99%"
"May 03, 2009","1,862.53","1,729.58","1,863.63","1,729.60","65.63B","7.69%"
"Apr 26, 2009","1,729.58","1,591.34","1,738.71","1,574.23","47.39B","8.69%"
"Apr 19, 2009","1,591.34","1,634.79","1,674.92","1,576.29","72.37B","-2.66%"
"Apr 12, 2009","1,634.79","1,465.75","1,659.34","1,473.73","51.27B","11.53%"
"Apr 05, 2009","1,465.75","1,500.36","1,527.18","1,460.04","8.89B","-2.31%"
"Mar 29, 2009","1,500.36","1,462.74","1,511.34","1,404.38","12.08B","2.57%"
"Mar 22, 2009","1,462.74","1,360.89","1,467.52","1,361.14","11.98B","7.48%"
"Mar 15, 2009","1,360.89","1,327.44","1,364.31","1,308.39","6.15B","2.52%"
"Mar 08, 2009","1,327.44","1,286.69","1,333.22","1,282.63","4.03B","3.17%"
"Mar 01, 2009","1,286.69","1,285.48","1,300.20","1,244.87","5.54B","0.09%"
"Feb 22, 2009","1,285.48","1,298.29","1,312.44","1,281.08","7.15B","-0.88%"
"Feb 15, 2009","1,296.94","1,338.81","1,346.16","1,291.41","8.34B","-3.12%"
"Feb 08, 2009","1,338.74","1,360.94","1,360.94","1,302.04","11.67B","-0.88%"
"Feb 01, 2009","1,350.64","1,330.02","1,351.91","1,298.02","5.71B","1.35%"
"Jan 25, 2009","1,332.67","1,320.14","1,340.94","1,315.24","2.80B","1.30%"
"Jan 18, 2009","1,315.59","1,370.89","1,375.37","1,307.53","4.62B","-3.54%"
"Jan 11, 2009","1,363.88","1,406.78","1,416.06","1,329.30","8.12B","-3.73%"
"Jan 04, 2009","1,416.67","1,377.45","1,472.46","1,377.45","13.67B","4.52%"
"Dec 28, 2008","1,355.41","1,345.28","1,361.86","1,345.28","794.68M","1.08%"
"Dec 21, 2008","1,340.89","1,344.56","1,356.75","1,323.49","4.14B","-0.55%"
"Dec 14, 2008","1,348.29","1,285.23","1,376.10","1,285.23","9.55B","6.76%"
"Dec 07, 2008","1,262.97","1,233.33","1,343.71","1,229.98","11.08B","5.04%"
"Nov 30, 2008","1,202.34","1,240.85","1,261.03","1,177.86","6.42B","-3.16%"
"Nov 23, 2008","1,241.54","1,147.21","1,241.54","1,125.54","12.14B","8.31%"
"Nov 16, 2008","1,146.28","1,261.31","1,270.80","1,102.67","6.96B","-9.34%"
"Nov 09, 2008","1,264.38","1,364.65","1,375.04","1,246.82","11.36B","-5.53%"
"Nov 02, 2008","1,338.36","1,281.51","1,430.72","1,270.60","12.73B","6.50%"
"Oct 26, 2008","1,256.70","1,185.56","1,258.98","1,089.34","11.21B","0.95%"
"Oct 19, 2008","1,244.86","1,394.61","1,469.36","1,239.29","7.26B","-11.04%"
"Oct 12, 2008","1,399.42","1,361.62","1,599.83","1,360.41","9.15B","-3.60%"
"Oct 05, 2008","1,451.67","1,766.93","1,766.93","1,451.67","7.20B","-20.78%"
"Sep 28, 2008","1,832.51","1,844.11","1,856.07","1,821.30","899.18M","-0.74%"
"Sep 21, 2008","1,846.09","1,931.52","1,934.12","1,825.21","11.36B","-2.41%"
"Sep 14, 2008","1,891.73","1,778.00","1,923.24","1,592.24","17.15B","4.86%"
"Sep 07, 2008","1,804.06","2,078.30","2,078.30","1,767.25","10.48B","-10.80%"
"Aug 31, 2008","2,022.56","2,157.02","2,168.80","1,999.53","7.80B","-6.62%"
"Aug 24, 2008","2,165.94","2,111.40","2,165.94","2,097.56","7.45B","2.14%"
"Aug 17, 2008","2,120.49","2,060.64","2,127.21","2,036.71","6.95B","1.69%"
"Aug 10, 2008","2,085.15","2,198.52","2,198.52","2,035.59","8.93B","-5.04%"
"Aug 03, 2008","2,195.93","2,232.57","2,233.51","2,153.73","8.31B","-2.35%"
"Jul 27, 2008","2,248.75","2,252.39","2,322.41","2,241.43","7.29B","0.15%"
"Jul 20, 2008","2,245.34","2,168.93","2,257.05","2,153.02","11.87B","4.87%"
"Jul 13, 2008","2,141.14","2,265.15","2,283.21","2,129.40","9.91B","-5.96%"
"Jul 06, 2008","2,276.85","2,317.12","2,320.61","2,241.92","9.31B","-1.64%"
"Jun 29, 2008","2,314.75","2,333.59","2,394.17","2,275.55","8.05B","-0.74%"
"Jun 22, 2008","2,332.11","2,352.46","2,369.75","2,316.43","9.45B","-1.67%"
"Jun 15, 2008","2,371.78","2,411.86","2,419.26","2,350.76","11.67B","-1.11%"
"Jun 08, 2008","2,398.42","2,352.60","2,425.60","2,345.05","12.57B","-0.16%"
"Jun 01, 2008","2,402.24","2,447.63","2,461.05","2,349.19","11.10B","-1.72%"
"May 25, 2008","2,444.35","2,423.56","2,455.55","2,387.25","15.10B","-0.88%"
"May 18, 2008","2,465.95","2,474.15","2,516.26","2,447.92","16.75B","-0.12%"
"May 11, 2008","2,468.84","2,366.02","2,473.55","2,357.55","16.06B","3.95%"
"May 04, 2008","2,375.03","2,360.93","2,395.63","2,345.87","12.43B","1.38%"
"Apr 27, 2008","2,342.76","2,250.41","2,343.46","2,222.72","7.97B","4.56%"
"Apr 20, 2008","2,240.58","2,387.06","2,387.06","2,231.66","10.45B","-4.63%"
"Apr 13, 2008","2,349.27","2,245.64","2,374.29","2,243.09","13.27B","1.97%"
"Apr 06, 2008","2,303.93","2,286.60","2,303.93","2,167.65","11.31B","1.18%"
"Mar 30, 2008","2,277.09","2,467.85","2,476.58","2,221.01","12.70B","-8.09%"
"Mar 23, 2008","2,477.59","2,319.60","2,477.59","2,291.16","11.71B","6.63%"
"Mar 16, 2008","2,323.57","2,274.60","2,390.00","2,239.73","7.10B","-2.51%"
"Mar 09, 2008","2,383.42","2,594.59","2,602.65","2,381.83","13.17B","-10.28%"
"Mar 02, 2008","2,656.46","2,651.88","2,689.66","2,609.31","9.52B","-2.41%"
"Feb 24, 2008","2,721.94","2,763.93","2,773.43","2,712.22","17.15B","-0.70%"
"Feb 17, 2008","2,741.18","2,701.92","2,741.84","2,673.37","13.06B","1.97%"
"Feb 10, 2008","2,688.19","2,625.04","2,688.19","2,573.41","14.08B","1.86%"
"Feb 03, 2008","2,639.09","2,684.12","2,725.11","2,608.59","12.95B","-0.29%"
"Jan 27, 2008","2,646.82","2,569.84","2,660.74","2,561.28","13.71B","1.00%"
"Jan 20, 2008","2,620.49","2,576.79","2,620.49","2,229.82","19.68B","0.36%"
"Jan 13, 2008","2,611.13","2,831.25","2,838.48","2,542.95","16.89B","-7.74%"
"Jan 06, 2008","2,830.26","2,732.43","2,830.26","2,732.43","11.06B","2.35%"
"Dec 30, 2007","2,765.19","2,739.59","2,769.43","2,697.65","5.79B","0.71%"
"Dec 23, 2007","2,745.83","2,689.83","2,745.83","2,682.20","5.65B","3.31%"
"Dec 16, 2007","2,657.98","2,731.78","2,731.78","2,629.07","6.79B","-3.00%"
"Dec 09, 2007","2,740.06","2,782.69","2,814.45","2,719.50","16.28B","-1.40%"
"Dec 02, 2007","2,778.95","2,703.72","2,818.53","2,697.83","19.30B","3.37%"
"Nov 25, 2007","2,688.33","2,617.14","2,737.81","2,604.83","16.36B","4.02%"
"Nov 18, 2007","2,584.35","2,679.65","2,685.64","2,526.95","13.65B","-3.16%"
"Nov 11, 2007","2,668.70","2,663.74","2,716.70","2,630.86","21.32B","-1.44%"
"Nov 04, 2007","2,707.67","2,710.89","2,727.92","2,639.95","20.11B","-0.11%"
"Oct 28, 2007","2,710.62","2,655.38","2,732.67","2,618.03","21.02B","3.28%"
"Oct 21, 2007","2,624.43","2,471.14","2,655.16","2,446.76","19.46B","2.37%"
"Oct 14, 2007","2,563.75","2,611.28","2,661.27","2,548.53","12.61B","-2.82%"
"Oct 07, 2007","2,638.21","2,515.54","2,638.21","2,508.74","17.63B","5.50%"
"Sep 30, 2007","2,500.58","2,366.61","2,504.44","2,366.61","25.51B","5.99%"
"Sep 23, 2007","2,359.21","2,336.23","2,385.24","2,323.37","26.18B","1.02%"
"Sep 16, 2007","2,335.49","2,230.40","2,335.49","2,209.80","25.77B","4.94%"
"Sep 09, 2007","2,225.61","2,202.00","2,234.27","2,194.26","18.66B","-0.64%"
"Sep 02, 2007","2,239.90","2,194.43","2,243.20","2,192.79","18.53B","2.08%"
"Aug 26, 2007","2,194.34","2,174.80","2,194.34","2,085.84","11.85B","2.39%"
"Aug 19, 2007","2,143.11","2,008.31","2,143.11","1,987.45","15.77B","12.29%"
"Aug 12, 2007","1,908.63","2,207.42","2,211.45","1,863.37","8.84B","-13.53%"
"Aug 05, 2007","2,207.40","2,210.48","2,298.60","2,155.92","16.65B","-2.75%"
"Jul 29, 2007","2,269.79","2,291.79","2,348.67","2,224.49","6.24B","-1.25%"
"Jul 22, 2007","2,298.41","2,344.19","2,405.96","2,281.86","6.78B","-2.87%"
"Jul 15, 2007","2,366.40","2,308.05","2,366.40","2,277.96","9.75B","2.82%"
"Jul 08, 2007","2,301.60","2,235.52","2,319.90","2,235.52","7.28B","3.35%"
"Jul 01, 2007","2,227.05","2,140.62","2,227.05","2,140.62","9.54B","4.10%"
"Jun 24, 2007","2,139.28","2,144.12","2,167.45","2,088.49","14.29B","-0.61%"
"Jun 17, 2007","2,152.32","2,135.61","2,162.31","2,113.52","6.67B","1.49%"
"Jun 10, 2007","2,120.64","2,071.29","2,122.89","2,068.10","17.60B","3.22%"
"Jun 03, 2007","2,054.45","2,100.68","2,117.56","2,045.58","13.15B","-1.43%"
"May 27, 2007","2,084.32","2,073.50","2,084.32","2,043.30","8.65B","1.16%"
"May 20, 2007","2,060.43","2,071.47","2,111.83","2,043.96","9.30B","-0.16%"
"May 13, 2007","2,063.76","2,046.68","2,063.76","2,030.70","9.47B","2.05%"
"May 06, 2007","2,022.30","2,040.76","2,049.53","2,011.20","18.61B","-0.54%"
"Apr 29, 2007","2,033.37","2,016.97","2,042.47","1,987.88","10.88B","0.68%"
"Apr 22, 2007","2,019.68","1,986.50","2,019.68","1,972.01","10.07B","2.59%"
"Apr 15, 2007","1,968.73","1,954.49","1,975.20","1,912.73","15.57B","1.42%"
"Apr 08, 2007","1,941.15","1,909.05","1,944.47","1,904.07","11.29B","2.40%"
"Apr 01, 2007","1,895.61","1,837.18","1,930.27","1,837.18","9.90B","3.53%"
"Mar 25, 2007","1,830.92","1,805.59","1,833.41","1,787.19","9.68B","1.38%"
"Mar 18, 2007","1,805.96","1,790.94","1,813.43","1,768.02","8.63B","1.58%"
"Mar 11, 2007","1,777.89","1,770.57","1,798.62","1,757.08","9.21B","0.75%"
"Mar 04, 2007","1,764.58","1,728.24","1,784.05","1,692.22","12.14B","0.26%"
"Feb 25, 2007","1,760.02","1,790.48","1,794.17","1,664.20","13.27B","-1.76%"
"Feb 18, 2007","1,791.55","1,798.46","1,824.99","1,784.89","13.27B","-0.16%"
"Feb 11, 2007","1,794.36","1,727.10","1,803.00","1,721.78","10.10B","3.11%"
"Feb 04, 2007","1,740.32","1,770.82","1,776.07","1,732.27","11.06B","-2.25%"
"Jan 28, 2007","1,780.38","1,756.05","1,786.40","1,742.56","10.16B","1.20%"
"Jan 21, 2007","1,759.21","1,804.58","1,819.31","1,736.32","11.01B","-2.02%"
"Jan 14, 2007","1,795.56","1,694.16","1,795.56","1,694.16","11.83B","7.00%"
"Jan 07, 2007","1,678.04","1,818.01","1,823.09","1,627.76","12.65B","-8.43%"
"Dec 31, 2006","1,832.55","1,813.45","1,843.35","1,813.45","9.97B","1.50%"
"Dec 24, 2006","1,805.52","1,784.33","1,814.26","1,781.99","5.74B","1.11%"
"Dec 17, 2006","1,785.76","1,793.30","1,795.89","1,719.34","12.76B","-0.36%"
"Dec 10, 2006","1,792.16","1,776.90","1,792.16","1,741.62","11.11B","0.95%"
"Dec 03, 2006","1,775.29","1,734.62","1,801.64","1,726.30","11.70B","2.34%"
"Nov 26, 2006","1,734.75","1,722.62","1,738.41","1,690.17","10.69B","0.99%"
"Nov 19, 2006","1,717.73","1,666.87","1,718.30","1,665.30","8.78B","2.73%"
"Nov 12, 2006","1,672.11","1,659.40","1,680.55","1,636.55","7.41B","0.44%"
"Nov 05, 2006","1,664.84","1,612.12","1,673.12","1,612.12","7.55B","3.22%"
"Oct 29, 2006","1,612.92","1,570.03","1,617.00","1,568.74","5.99B","2.55%"
"Oct 15, 2006","1,572.85","1,578.07","1,579.51","1,555.55","6.26B","0.04%"
"Oct 08, 2006","1,572.20","1,549.28","1,572.98","1,534.05","7.35B","1.46%"
"Oct 01, 2006","1,549.63","1,531.98","1,560.23","1,515.46","8.24B","0.98%"
"Sep 24, 2006","1,534.62","1,503.60","1,534.62","1,492.77","5.54B","1.57%"
"Sep 17, 2006","1,510.83","1,466.63","1,515.41","1,462.45","6.08B","3.08%"
"Sep 10, 2006","1,465.70","1,464.53","1,465.70","1,417.24","4.72B","-0.06%"
"Sep 03, 2006","1,466.58","1,455.43","1,473.02","1,449.70","6.59B","1.53%"
"Aug 27, 2006","1,444.49","1,418.44","1,444.49","1,414.87","6.21B","1.95%"
"Aug 20, 2006","1,416.93","1,438.29","1,441.46","1,410.80","4.79B","-1.45%"
"Aug 13, 2006","1,437.77","1,407.22","1,441.96","1,399.59","3.34B","2.54%"
"Aug 06, 2006","1,402.19","1,392.53","1,419.22","1,384.00","5.62B","0.92%"
"Jul 30, 2006","1,389.35","1,351.69","1,400.74","1,342.68","6.01B","3.88%"
"Jul 23, 2006","1,337.41","1,303.43","1,337.41","1,295.44","3.89B","1.74%"
"Jul 16, 2006","1,314.58","1,290.44","1,315.59","1,277.60","3.71B","0.84%"
"Jul 09, 2006","1,303.59","1,338.61","1,355.18","1,298.16","3.67B","-3.29%"
"Jul 02, 2006","1,347.90","1,310.58","1,350.72","1,308.85","4.91B","2.87%"
"Jun 25, 2006","1,310.26","1,289.06","1,311.62","1,266.31","3.93B","1.56%"
"Jun 18, 2006","1,290.16","1,295.07","1,313.68","1,277.02","2.90B","-1.48%"
"Jun 11, 2006","1,309.53","1,261.39","1,309.53","1,222.28","5.41B","2.73%"
"Jun 04, 2006","1,274.75","1,350.47","1,359.53","1,229.95","5.37B","-5.41%"
"May 28, 2006","1,347.69","1,342.37","1,370.56","1,311.37","5.94B","1.85%"
"May 21, 2006","1,323.15","1,395.96","1,397.42","1,272.26","7.80B","-5.01%"
"May 14, 2006","1,392.99","1,497.03","1,497.03","1,339.23","11.30B","-8.70%"
"May 07, 2006","1,525.78","1,492.80","1,553.49","1,488.57","11.02B","2.88%"
"Apr 30, 2006","1,483.06","1,468.29","1,501.85","1,468.22","11.16B","1.27%"
"Apr 23, 2006","1,464.41","1,453.63","1,499.99","1,436.63","11.53B","0.35%"
"Apr 16, 2006","1,459.29","1,385.26","1,490.65","1,379.27","12.86B","5.58%"
"Apr 09, 2006","1,382.12","1,366.69","1,383.97","1,353.97","3.80B","1.38%"
"Apr 02, 2006","1,363.30","1,322.47","1,364.62","1,322.30","6.45B","3.05%"
"Mar 26, 2006","1,322.97","1,307.53","1,335.78","1,306.19","3.00B","0.88%"
"Mar 19, 2006","1,311.37","1,308.93","1,339.82","1,298.86","11.73B","0.47%"
"Mar 12, 2006","1,305.18","1,249.80","1,306.24","1,240.32","10.45B","4.63%"
"Mar 05, 2006","1,247.42","1,259.29","1,266.08","1,222.42","6.32B","-1.10%"
"Feb 26, 2006","1,261.27","1,219.34","1,261.27","1,219.34","6.13B","3.71%"
"Feb 19, 2006","1,216.14","1,244.49","1,250.99","1,212.29","4.29B","-2.20%"
"Feb 12, 2006","1,243.47","1,252.91","1,260.10","1,221.01","5.64B","-0.77%"
"Feb 05, 2006","1,253.11","1,243.72","1,259.96","1,235.88","6.19B","0.72%"
"Jan 29, 2006","1,244.13","1,231.68","1,247.63","1,227.72","4.93B","1.17%"
"Jan 22, 2006","1,229.71","1,200.38","1,235.48","1,195.21","6.92B","0.56%"
"Jan 15, 2006","1,222.89","1,250.61","1,255.34","1,183.71","4.46B","-2.20%"
"Jan 08, 2006","1,250.43","1,227.29","1,268.63","1,227.29","5.90B","2.31%"
"Jan 01, 2006","1,222.25","1,161.98","1,225.00","1,161.30","5.00B","5.13%"
"Dec 25, 2005","1,162.63","1,158.92","1,169.91","1,157.42","1.39B","0.37%"
"Dec 18, 2005","1,158.34","1,147.81","1,171.37","1,147.81","2.86B","1.30%"
"Dec 11, 2005","1,143.43","1,167.33","1,185.90","1,139.58","5.22B","-1.43%"
"Dec 04, 2005","1,160.07","1,121.11","1,170.02","1,113.57","6.15B","3.63%"
"Nov 27, 2005","1,119.42","1,076.96","1,119.42","1,073.94","3.87B","4.19%"
"Nov 20, 2005","1,074.40","1,058.55","1,081.22","1,056.72","2.70B","1.84%"
"Nov 13, 2005","1,054.98","1,027.65","1,054.98","1,012.48","2.88B","2.53%"
"Nov 06, 2005","1,028.98","1,060.10","1,061.75","1,023.59","2.06B","-3.38%"
"Oct 30, 2005","1,064.95","1,059.34","1,077.11","1,055.06","936.11M","0.63%"
